time,acc_x,acc_y,acc_z
19:26:45.446,-0.40405,0.21509,-0.88159;
19:26:45.456,-0.40454,0.21265,-0.88086;
19:26:45.466,-0.40479,0.21021,-0.87988;
19:26:45.476,-0.40527,0.20947,-0.88110;
19:26:45.486,-0.40527,0.21387,-0.88037;
19:26:45.496,-0.40137,0.22021,-0.87988;
19:26:45.506,-0.40063,0.22070,-0.88501;
19:26:45.516,-0.40234,0.22290,-0.88184;
19:26:45.526,-0.40063,0.22290,-0.88647;
19:26:45.536,-0.39990,0.21338,-0.88892;
19:26:45.546,-0.40063,0.20703,-0.89355;
19:26:45.556,-0.40112,0.20459,-0.89355;
19:26:45.566,-0.39917,0.20947,-0.88940;
19:26:45.576,-0.39697,0.22290,-0.88818;
19:26:45.586,-0.39893,0.22559,-0.88354;
19:26:45.596,-0.40405,0.22046,-0.88086;
19:26:45.606,-0.40088,0.21313,-0.88232;
19:26:45.616,-0.40063,0.21289,-0.89087;
19:26:45.626,-0.39868,0.21167,-0.89429;
19:26:45.636,-0.39697,0.20996,-0.89746;
19:26:45.646,-0.39795,0.20801,-0.90137;
19:26:45.656,-0.39648,0.20703,-0.90161;
19:26:45.666,-0.39478,0.21338,-0.90039;
19:26:45.676,-0.39111,0.22437,-0.89404;
19:26:45.686,-0.39063,0.22534,-0.89233;
19:26:45.696,-0.39453,0.21582,-0.88916;
19:26:45.706,-0.39697,0.20850,-0.88672;
19:26:45.716,-0.40308,0.20459,-0.89014;
19:26:45.726,-0.41040,0.20386,-0.88721;
19:26:45.736,-0.41040,0.20630,-0.88892;
19:26:45.746,-0.40747,0.21777,-0.88843;
19:26:45.756,-0.40283,0.22095,-0.88403;
19:26:45.766,-0.39819,0.21631,-0.88403;
19:26:45.776,-0.39746,0.21240,-0.89258;
19:26:45.786,-0.39551,0.21167,-0.89575;
19:26:45.796,-0.39282,0.21240,-0.89551;
19:26:45.806,-0.38989,0.21069,-0.89795;
19:26:45.816,-0.39282,0.21313,-0.89355;
19:26:45.826,-0.39893,0.21143,-0.89014;
19:26:45.836,-0.39990,0.20996,-0.88940;
19:26:45.846,-0.39868,0.21582,-0.88501;
19:26:45.856,-0.39893,0.21826,-0.88452;
19:26:45.866,-0.40186,0.21631,-0.89136;
19:26:45.876,-0.40308,0.21973,-0.89160;
19:26:45.886,-0.40186,0.21582,-0.89478;
19:26:45.896,-0.40088,0.20508,-0.89380;
19:26:45.906,-0.40161,0.20239,-0.88550;
19:26:45.916,-0.40088,0.21045,-0.88135;
19:26:45.926,-0.39551,0.21802,-0.88403;
19:26:45.936,-0.39771,0.22144,-0.88721;
19:26:45.946,-0.39990,0.22144,-0.88672;
19:26:45.956,-0.39917,0.21875,-0.88696;
19:26:45.966,-0.40234,0.20947,-0.88696;
19:26:45.976,-0.39990,0.20679,-0.89063;
19:26:45.986,-0.39990,0.21143,-0.89380;
19:26:45.996,-0.40259,0.21240,-0.89258;
19:26:46.006,-0.40210,0.21655,-0.89185;
19:26:46.016,-0.40063,0.21094,-0.89063;
19:26:46.026,-0.39917,0.20654,-0.88574;
19:26:46.036,-0.39697,0.21680,-0.88599;
19:26:46.046,-0.39673,0.22388,-0.88940;
19:26:46.056,-0.40015,0.21777,-0.89087;
19:26:46.066,-0.40186,0.20776,-0.89209;
19:26:46.076,-0.39966,0.20532,-0.89038;
19:26:46.086,-0.39844,0.20996,-0.89087;
19:26:46.096,-0.39746,0.21387,-0.89307;
19:26:46.106,-0.39697,0.21460,-0.89478;
19:26:46.116,-0.39746,0.21533,-0.89233;
19:26:46.126,-0.39795,0.21338,-0.89111;
19:26:46.136,-0.39844,0.21265,-0.89038;
19:26:46.146,-0.40039,0.21021,-0.89185;
19:26:46.156,-0.40063,0.20874,-0.89258;
19:26:46.166,-0.39746,0.21265,-0.88770;
19:26:46.176,-0.39966,0.21704,-0.88525;
19:26:46.186,-0.40210,0.21777,-0.88379;
19:26:46.196,-0.40625,0.21143,-0.88721;
19:26:46.206,-0.40771,0.20825,-0.88745;
19:26:46.216,-0.40405,0.20947,-0.88940;
19:26:46.226,-0.39868,0.21484,-0.89355;
19:26:46.236,-0.39722,0.21753,-0.89478;
19:26:46.246,-0.39526,0.21216,-0.89502;
19:26:46.256,-0.39624,0.21021,-0.89648;
19:26:46.266,-0.39673,0.21118,-0.89551;
19:26:46.276,-0.39624,0.21387,-0.89209;
19:26:46.286,-0.39819,0.21484,-0.88916;
19:26:46.296,-0.39697,0.21509,-0.88794;
19:26:46.306,-0.40039,0.21265,-0.88721;
19:26:46.316,-0.40112,0.21094,-0.88550;
19:26:46.326,-0.40112,0.21606,-0.88501;
19:26:46.336,-0.40332,0.21729,-0.88037;
19:26:46.346,-0.40479,0.21216,-0.88135;
19:26:46.356,-0.40454,0.21313,-0.88306;
19:26:46.366,-0.40088,0.21460,-0.88721;
19:26:46.376,-0.39844,0.21069,-0.89502;
19:26:46.386,-0.39868,0.21265,-0.89722;
19:26:46.396,-0.39673,0.21582,-0.89551;
19:26:46.406,-0.39429,0.21606,-0.89038;
19:26:46.416,-0.39819,0.21411,-0.89063;
19:26:46.426,-0.39844,0.21313,-0.88794;
19:26:46.436,-0.39941,0.20728,-0.88770;
19:26:46.446,-0.40161,0.20703,-0.88745;
19:26:46.456,-0.40015,0.21606,-0.88623;
19:26:46.466,-0.40015,0.21680,-0.88818;
19:26:46.476,-0.40063,0.20996,-0.88550;
19:26:46.486,-0.40137,0.21313,-0.88428;
19:26:46.496,-0.40015,0.21826,-0.88818;
19:26:46.506,-0.40063,0.21655,-0.89209;
19:26:46.516,-0.39917,0.21387,-0.89111;
19:26:46.526,-0.39917,0.20947,-0.89478;
19:26:46.536,-0.40259,0.21118,-0.89722;
19:26:46.546,-0.39917,0.20801,-0.89478;
19:26:46.556,-0.39893,0.21777,-0.89160;
19:26:46.566,-0.39697,0.21216,-0.89624;
19:26:46.576,-0.39624,0.21436,-0.89355;
19:26:46.586,-0.40088,0.20874,-0.89307;
19:26:46.596,-0.39722,0.22388,-0.88940;
19:26:46.606,-0.39917,0.21533,-0.88403;
19:26:46.616,-0.40625,0.21338,-0.88208;
19:26:46.626,-0.40649,0.22021,-0.88013;
19:26:46.636,-0.40820,0.21533,-0.87915;
19:26:46.646,-0.40771,0.20996,-0.87354;
19:26:46.656,-0.40479,0.22876,-0.87402;
19:26:46.666,-0.40259,0.23193,-0.88013;
19:26:46.676,-0.40308,0.21216,-0.88940;
19:26:46.686,-0.40088,0.20337,-0.88403;
19:26:46.696,-0.39380,0.22290,-0.87939;
19:26:46.706,-0.40161,0.21899,-0.88599;
19:26:46.716,-0.40234,0.20654,-0.88599;
19:26:46.726,-0.40259,0.21533,-0.88965;
19:26:46.736,-0.40454,0.21704,-0.89063;
19:26:46.746,-0.39819,0.21704,-0.89722;
19:26:46.756,-0.39648,0.21118,-0.89966;
19:26:46.766,-0.39526,0.20557,-0.90308;
19:26:46.776,-0.39429,0.20972,-0.90747;
19:26:46.786,-0.39355,0.21948,-0.90186;
19:26:46.796,-0.39648,0.21777,-0.89697;
19:26:46.806,-0.39795,0.21265,-0.89746;
19:26:46.816,-0.40088,0.20947,-0.89380;
19:26:46.826,-0.40161,0.20557,-0.89502;
19:26:46.836,-0.39600,0.21313,-0.89624;
19:26:46.846,-0.39502,0.22192,-0.89209;
19:26:46.856,-0.39844,0.22192,-0.89648;
19:26:46.866,-0.40015,0.21924,-0.89209;
19:26:46.876,-0.40015,0.21582,-0.88770;
19:26:46.886,-0.40259,0.21289,-0.89429;
19:26:46.896,-0.40625,0.21460,-0.88794;
19:26:46.906,-0.40356,0.21924,-0.87646;
19:26:46.916,-0.40088,0.21411,-0.86841;
19:26:46.926,-0.40405,0.21558,-0.86890;
19:26:46.936,-0.40527,0.22217,-0.86816;
19:26:46.946,-0.40820,0.22437,-0.86646;
19:26:46.956,-0.41040,0.22607,-0.87329;
19:26:46.966,-0.40723,0.22729,-0.87671;
19:26:46.976,-0.40845,0.22144,-0.87842;
19:26:46.986,-0.40991,0.20923,-0.88110;
19:26:46.996,-0.40698,0.20679,-0.88965;
19:26:47.006,-0.40503,0.21436,-0.89722;
19:26:47.016,-0.40186,0.21948,-0.89380;
19:26:47.026,-0.39355,0.21948,-0.88745;
19:26:47.036,-0.38892,0.22681,-0.88354;
19:26:47.046,-0.39307,0.23218,-0.88257;
19:26:47.056,-0.40039,0.22412,-0.88232;
19:26:47.066,-0.40796,0.21045,-0.88184;
19:26:47.076,-0.41626,0.20508,-0.88403;
19:26:47.086,-0.41650,0.20239,-0.88477;
19:26:47.096,-0.41113,0.21118,-0.89038;
19:26:47.106,-0.40405,0.22632,-0.89429;
19:26:47.116,-0.39893,0.22803,-0.88989;
19:26:47.126,-0.39722,0.22656,-0.89282;
19:26:47.136,-0.39648,0.22266,-0.89551;
19:26:47.146,-0.39795,0.21460,-0.89502;
19:26:47.156,-0.39844,0.20947,-0.89526;
19:26:47.166,-0.40063,0.21045,-0.89673;
19:26:47.176,-0.40210,0.21313,-0.89746;
19:26:47.186,-0.39941,0.21680,-0.89844;
19:26:47.196,-0.39746,0.21997,-0.89233;
19:26:47.206,-0.39697,0.21802,-0.88647;
19:26:47.216,-0.39893,0.22070,-0.88965;
19:26:47.226,-0.39990,0.22754,-0.88647;
19:26:47.236,-0.39990,0.21509,-0.88867;
19:26:47.246,-0.40405,0.21484,-0.88843;
19:26:47.256,-0.40527,0.21680,-0.88672;
19:26:47.266,-0.40259,0.22192,-0.87988;
19:26:47.276,-0.40576,0.22852,-0.87769;
19:26:47.286,-0.41016,0.22656,-0.87744;
19:26:47.296,-0.41406,0.22266,-0.87402;
19:26:47.306,-0.41895,0.21948,-0.87524;
19:26:47.316,-0.41260,0.21924,-0.88062;
19:26:47.326,-0.40942,0.21948,-0.88574;
19:26:47.336,-0.40625,0.21191,-0.88989;
19:26:47.346,-0.40210,0.21411,-0.89453;
19:26:47.356,-0.40527,0.22363,-0.89648;
19:26:47.366,-0.40405,0.22534,-0.89087;
19:26:47.376,-0.40259,0.22119,-0.88696;
19:26:47.386,-0.40259,0.22046,-0.88940;
19:26:47.396,-0.40552,0.22217,-0.89038;
19:26:47.406,-0.40747,0.22217,-0.88916;
19:26:47.416,-0.40625,0.21948,-0.89014;
19:26:47.426,-0.40430,0.22168,-0.89282;
19:26:47.436,-0.40063,0.22266,-0.88525;
19:26:47.446,-0.40137,0.22095,-0.87769;
19:26:47.456,-0.40894,0.21997,-0.87988;
19:26:47.466,-0.41406,0.22559,-0.87915;
19:26:47.476,-0.41626,0.23047,-0.87549;
19:26:47.486,-0.41650,0.22754,-0.87964;
19:26:47.496,-0.41479,0.22754,-0.88086;
19:26:47.506,-0.41382,0.21948,-0.87671;
19:26:47.516,-0.40918,0.22021,-0.87476;
19:26:47.526,-0.40771,0.22729,-0.87305;
19:26:47.536,-0.40942,0.22876,-0.87769;
19:26:47.546,-0.41064,0.22388,-0.87671;
19:26:47.556,-0.41504,0.22437,-0.87476;
19:26:47.566,-0.41406,0.22559,-0.87354;
19:26:47.576,-0.41211,0.22534,-0.87256;
19:26:47.586,-0.41455,0.22852,-0.87476;
19:26:47.596,-0.41553,0.22876,-0.88208;
19:26:47.606,-0.41479,0.22974,-0.88354;
19:26:47.616,-0.41382,0.22925,-0.87695;
19:26:47.626,-0.41138,0.21826,-0.88232;
19:26:47.636,-0.40869,0.21509,-0.88330;
19:26:47.646,-0.40576,0.21924,-0.88379;
19:26:47.656,-0.40796,0.22485,-0.88550;
19:26:47.666,-0.40894,0.22949,-0.88770;
19:26:47.676,-0.40869,0.23047,-0.88477;
19:26:47.686,-0.40674,0.22485,-0.88892;
19:26:47.696,-0.40967,0.21533,-0.88794;
19:26:47.706,-0.40869,0.22192,-0.88379;
19:26:47.716,-0.41284,0.23438,-0.87598;
19:26:47.726,-0.41211,0.21655,-0.87964;
19:26:47.736,-0.40869,0.20996,-0.89404;
19:26:47.746,-0.40454,0.23389,-0.89233;
19:26:47.756,-0.40869,0.22754,-0.88281;
19:26:47.766,-0.41138,0.21704,-0.88232;
19:26:47.776,-0.40991,0.22437,-0.88159;
19:26:47.786,-0.40991,0.23315,-0.88159;
19:26:47.796,-0.41431,0.22998,-0.88037;
19:26:47.806,-0.41577,0.22217,-0.87744;
19:26:47.816,-0.41528,0.22266,-0.87915;
19:26:47.826,-0.41064,0.22559,-0.88574;
19:26:47.836,-0.40649,0.22803,-0.88647;
19:26:47.846,-0.40674,0.23047,-0.88647;
19:26:47.856,-0.40649,0.22729,-0.88599;
19:26:47.866,-0.40625,0.22485,-0.88867;
19:26:47.876,-0.40723,0.22119,-0.88794;
19:26:47.886,-0.41309,0.22119,-0.88672;
19:26:47.896,-0.41138,0.22266,-0.88550;
19:26:47.906,-0.40698,0.22656,-0.88086;
19:26:47.916,-0.41211,0.22900,-0.87939;
19:26:47.926,-0.41431,0.22632,-0.87793;
19:26:47.936,-0.41626,0.22314,-0.88208;
19:26:47.946,-0.41870,0.22534,-0.87793;
19:26:47.956,-0.42114,0.22729,-0.87134;
19:26:47.966,-0.41650,0.22510,-0.87646;
19:26:47.976,-0.41309,0.22388,-0.87500;
19:26:47.986,-0.41382,0.22021,-0.87988;
19:26:47.996,-0.40771,0.22339,-0.88477;
19:26:48.006,-0.40576,0.22510,-0.88208;
19:26:48.016,-0.40601,0.22485,-0.88452;
19:26:48.026,-0.40698,0.22437,-0.88940;
19:26:48.036,-0.41211,0.22803,-0.88965;
19:26:48.046,-0.41309,0.22754,-0.88550;
19:26:48.056,-0.40991,0.21509,-0.88257;
19:26:48.066,-0.41333,0.21997,-0.88086;
19:26:48.076,-0.41382,0.22827,-0.88013;
19:26:48.086,-0.41138,0.22632,-0.88159;
19:26:48.096,-0.41235,0.22656,-0.87646;
19:26:48.106,-0.41040,0.22290,-0.87305;
19:26:48.116,-0.41553,0.22461,-0.88135;
19:26:48.126,-0.41406,0.22607,-0.88452;
19:26:48.136,-0.41040,0.22144,-0.89233;
19:26:48.146,-0.40698,0.22217,-0.89038;
19:26:48.156,-0.40356,0.22534,-0.88696;
19:26:48.166,-0.40601,0.22583,-0.88428;
19:26:48.176,-0.40698,0.22607,-0.88135;
19:26:48.186,-0.40723,0.22949,-0.87964;
19:26:48.196,-0.41040,0.23730,-0.87476;
19:26:48.206,-0.41382,0.23071,-0.87939;
19:26:48.216,-0.41528,0.22046,-0.87598;
19:26:48.226,-0.41724,0.22217,-0.87500;
19:26:48.236,-0.41919,0.22681,-0.87866;
19:26:48.246,-0.41748,0.22803,-0.87842;
19:26:48.256,-0.41333,0.22607,-0.87109;
