time,acc_x,acc_y,acc_z
18:32:22.523,-0.18701,0.32739,-0.90210;
18:32:22.533,-0.17676,0.31836,-0.90454;
18:32:22.543,-0.16943,0.31543,-0.91821;
18:32:22.553,-0.16602,0.31885,-0.93872;
18:32:22.563,-0.16626,0.32129,-0.95459;
18:32:22.573,-0.16724,0.32129,-0.95947;
18:32:22.583,-0.16113,0.32056,-0.96582;
18:32:22.593,-0.15430,0.31519,-0.98315;
18:32:22.603,-0.14551,0.30273,-0.99658;
18:32:22.613,-0.14429,0.29492,-0.99780;
18:32:22.623,-0.14844,0.29004,-0.99854;
18:32:22.633,-0.15381,0.28125,-0.99756;
18:32:22.643,-0.15723,0.27905,-0.98926;
18:32:22.653,-0.15479,0.27466,-0.98218;
18:32:22.663,-0.15308,0.27490,-0.96826;
18:32:22.673,-0.16406,0.32568,-0.95215;
18:32:22.683,-0.16479,0.33765,-0.93799;
18:32:22.693,-0.16528,0.34106,-0.92480;
18:32:22.703,-0.17017,0.34814,-0.91626;
18:32:22.713,-0.17822,0.35400,-0.90381;
18:32:22.723,-0.18091,0.35571,-0.89526;
18:32:22.733,-0.18286,0.36304,-0.88843;
18:32:22.743,-0.18506,0.36792,-0.88062;
18:32:22.753,-0.18726,0.38184,-0.88184;
18:32:22.763,-0.19214,0.40161,-0.88330;
18:32:22.773,-0.19629,0.41211,-0.88257;
18:32:22.783,-0.19385,0.41919,-0.88013;
18:32:22.793,-0.19434,0.42090,-0.87891;
18:32:22.803,-0.19482,0.42163,-0.87500;
18:32:22.813,-0.19678,0.43140,-0.87183;
18:32:22.823,-0.19849,0.43872,-0.86572;
18:32:22.833,-0.20166,0.43701,-0.86499;
18:32:22.843,-0.20044,0.43164,-0.86792;
18:32:22.853,-0.19287,0.43115,-0.87744;
18:32:22.863,-0.19287,0.43042,-0.88623;
18:32:22.873,-0.19385,0.42139,-0.88843;
18:32:22.883,-0.19312,0.41113,-0.88940;
18:32:22.893,-0.18994,0.40381,-0.88843;
18:32:22.903,-0.18726,0.39868,-0.89282;
18:32:22.913,-0.18530,0.39624,-0.89478;
18:32:22.923,-0.18286,0.38599,-0.90503;
18:32:22.933,-0.17896,0.37622,-0.91187;
18:32:22.943,-0.17529,0.36719,-0.91162;
18:32:22.953,-0.16943,0.35571,-0.91504;
18:32:22.963,-0.16333,0.35498,-0.91943;
18:32:22.973,-0.16455,0.35913,-0.92456;
18:32:22.983,-0.16846,0.35840,-0.91113;
18:32:22.993,-0.16602,0.36450,-0.92017;
18:32:23.003,-0.16675,0.35400,-0.92822;
18:32:23.013,-0.16284,0.33740,-0.93188;
18:32:23.023,-0.16162,0.33374,-0.93481;
18:32:23.033,-0.16040,0.33740,-0.93652;
18:32:23.043,-0.15918,0.33765,-0.93726;
18:32:23.053,-0.16211,0.33154,-0.93262;
