time,acc_x,acc_y,acc_z
19:16:09.766,0.14038,0.99023,0.02100;
19:16:09.776,0.13843,0.99854,0.02490;
19:16:09.786,0.13721,1.01001,0.03418;
19:16:09.796,0.13867,1.01367,0.03418;
19:16:09.806,0.13672,1.00952,0.03687;
19:16:09.816,0.13672,1.00195,0.03540;
19:16:09.826,0.13550,0.99365,0.02954;
19:16:09.836,0.13525,0.99023,0.03125;
19:16:09.846,0.13330,0.99072,0.03125;
19:16:09.856,0.13452,1.00049,0.03198;
19:16:09.866,0.13794,1.00757,0.03369;
19:16:09.876,0.13623,1.00464,0.03491;
19:16:09.886,0.13745,0.99609,0.03589;
19:16:09.896,0.13672,0.99268,0.04053;
19:16:09.906,0.13672,0.99878,0.03784;
19:16:09.916,0.13843,1.00391,0.03442;
19:16:09.926,0.13696,1.00073,0.03906;
19:16:09.936,0.13818,0.99512,0.03979;
19:16:09.946,0.13794,0.99219,0.04517;
19:16:09.956,0.13989,0.99438,0.04614;
19:16:09.966,0.14380,0.99414,0.04468;
19:16:09.976,0.14429,0.99316,0.03833;
19:16:09.986,0.14551,0.99829,0.03296;
19:16:09.996,0.14575,1.00000,0.03003;
19:16:10.006,0.14429,0.99341,0.03906;
19:16:10.016,0.14673,0.99854,0.03516;
19:16:10.026,0.14648,1.00317,0.02979;
19:16:10.036,0.14429,1.00098,0.02954;
19:16:10.046,0.14453,0.99756,0.03198;
19:16:10.056,0.14380,0.99683,0.03247;
19:16:10.066,0.14063,0.99487,0.04004;
19:16:10.076,0.13770,0.99609,0.04492;
19:16:10.086,0.13989,0.99951,0.04492;
19:16:10.096,0.14233,1.00073,0.03931;
19:16:10.106,0.14160,1.00220,0.03394;
19:16:10.116,0.14307,1.00000,0.03662;
19:16:10.126,0.14185,0.99243,0.04175;
19:16:10.136,0.14258,0.98682,0.05078;
19:16:10.146,0.14478,0.98901,0.05322;
19:16:10.156,0.14600,0.98657,0.06079;
19:16:10.166,0.14478,0.98950,0.06714;
19:16:10.176,0.14380,1.00049,0.06519;
19:16:10.186,0.14233,1.00610,0.05884;
19:16:10.196,0.14136,1.00879,0.03101;
19:16:10.206,0.14380,1.01465,0.02124;
19:16:10.216,0.14478,1.02246,0.04004;
19:16:10.226,0.14038,1.02539,0.04907;
19:16:10.236,0.13354,1.02417,0.05054;
19:16:10.246,0.13013,1.01855,0.06006;
19:16:10.256,0.12988,1.01733,0.07007;
19:16:10.266,0.13306,1.01050,0.06860;
19:16:10.276,0.13550,1.00562,0.06201;
19:16:10.286,0.13672,1.00513,0.05859;
19:16:10.296,0.13745,1.00146,0.04614;
19:16:10.306,0.13647,1.01025,0.04395;
19:16:10.316,0.14575,1.00977,0.04956;
19:16:10.326,0.14307,0.99878,0.05298;
19:16:10.336,0.13989,0.98511,0.04810;
19:16:10.346,0.13916,0.97339,0.04443;
19:16:10.356,0.14014,0.96460,0.03540;
19:16:10.366,0.14355,0.96973,0.03296;
19:16:10.376,0.14746,0.98120,0.03101;
19:16:10.386,0.14844,0.98633,0.03223;
19:16:10.396,0.14868,0.99097,0.03516;
19:16:10.406,0.14380,0.99731,0.03931;
19:16:10.416,0.14380,1.00024,0.04297;
19:16:10.426,0.14209,0.99878,0.04565;
19:16:10.436,0.13818,0.99390,0.04468;
19:16:10.446,0.13574,0.98730,0.03711;
19:16:10.456,0.13599,0.98560,0.02637;
19:16:10.466,0.13794,0.98779,0.01855;
19:16:10.476,0.13892,0.99219,0.02539;
19:16:10.486,0.13916,0.99463,0.02612;
19:16:10.496,0.13794,1.00513,0.02441;
19:16:10.506,0.14258,1.00928,0.03564;
19:16:10.516,0.14502,1.00659,0.03589;
19:16:10.526,0.14160,1.00000,0.03320;
19:16:10.536,0.13989,0.99438,0.03809;
19:16:10.546,0.13599,0.99292,0.04517;
19:16:10.556,0.13428,0.99146,0.04858;
19:16:10.566,0.13501,0.98999,0.04858;
19:16:10.576,0.13770,0.99341,0.05005;
19:16:10.586,0.14038,1.00562,0.05078;
19:16:10.596,0.14429,1.00781,0.04956;
19:16:10.606,0.14624,0.99878,0.04883;
19:16:10.616,0.14233,0.99146,0.04565;
19:16:10.626,0.14014,0.98804,0.04468;
19:16:10.636,0.14453,0.97949,0.06006;
19:16:10.646,0.14771,0.97852,0.06763;
19:16:10.656,0.14404,0.98755,0.07690;
19:16:10.666,0.13940,0.98364,0.07373;
19:16:10.676,0.13428,0.95679,0.07617;
19:16:10.686,0.14063,0.91064,0.10303;
19:16:10.696,0.14722,0.88721,0.11548;
19:16:10.706,0.15112,0.92139,0.10864;
19:16:10.716,0.15527,0.98804,0.07788;
19:16:10.726,0.15991,1.02515,0.06274;
19:16:10.736,0.16235,1.03662,0.07690;
19:16:10.746,0.16211,1.04346,0.10156;
19:16:10.756,0.15625,1.03076,0.11401;
19:16:10.766,0.14600,1.00928,0.12354;
19:16:10.776,0.14526,1.01050,0.14355;
19:16:10.786,0.14917,1.03076,0.12866;
19:16:10.796,0.15039,1.05078,0.11133;
19:16:10.806,0.14429,1.03979,0.14697;
19:16:10.816,0.14209,0.97803,0.23828;
19:16:10.826,0.13843,0.95117,0.28931;
19:16:10.836,0.13330,0.99585,0.28198;
19:16:10.846,0.12964,1.00708,0.29468;
19:16:10.856,0.12476,0.97656,0.33496;
19:16:10.866,0.12305,0.94849,0.32935;
19:16:10.876,0.13477,0.91943,0.28906;
19:16:10.886,0.14160,0.92554,0.27197;
19:16:10.896,0.14307,0.95898,0.25146;
19:16:10.906,0.14575,1.00684,0.26270;
19:16:10.916,0.14404,1.04639,0.30078;
19:16:10.926,0.13916,0.90405,0.34497;
19:16:10.936,0.11646,1.01147,0.33960;
19:16:10.946,0.18213,0.95728,0.19165;
19:16:10.956,0.21167,0.88110,0.12646;
19:16:10.966,0.20703,0.85913,0.15942;
19:16:10.976,0.19873,0.80005,0.19629;
19:16:10.986,0.20313,0.73120,0.24780;
19:16:10.996,0.18945,0.81030,0.31738;
19:16:11.006,0.15503,0.99390,0.34326;
19:16:11.016,0.15283,1.10205,0.30981;
19:16:11.026,0.16797,1.11816,0.27734;
19:16:11.036,0.17139,1.08398,0.25659;
19:16:11.046,0.15259,1.06079,0.24854;
19:16:11.056,0.13501,1.04150,0.24658;
19:16:11.066,0.13208,1.01636,0.24170;
19:16:11.076,0.13818,0.99023,0.24072;
19:16:11.086,0.15430,0.95703,0.24121;
