time,acc_x,acc_y,acc_z
19:36:47.747,0.87622,0.45264,-0.25415;
19:36:47.757,0.87207,0.45752,-0.27222;
19:36:47.767,0.86450,0.47168,-0.28491;
19:36:47.777,0.86328,0.47607,-0.29126;
19:36:47.787,0.86328,0.49048,-0.29834;
19:36:47.797,0.86865,0.48633,-0.28467;
19:36:47.807,0.86890,0.47729,-0.27173;
19:36:47.817,0.87207,0.48486,-0.28076;
19:36:47.827,0.87646,0.47876,-0.28247;
19:36:47.837,0.87183,0.47949,-0.28516;
19:36:47.847,0.87012,0.48438,-0.28857;
19:36:47.857,0.86963,0.48438,-0.28662;
19:36:47.867,0.87207,0.48706,-0.28784;
19:36:47.877,0.87183,0.48413,-0.28198;
19:36:47.887,0.86206,0.48145,-0.27930;
19:36:47.897,0.85132,0.48657,-0.28394;
19:36:47.907,0.84888,0.47974,-0.29321;
19:36:47.917,0.86108,0.46411,-0.30615;
19:36:47.927,0.87280,0.45801,-0.31787;
19:36:47.937,0.87891,0.44434,-0.31860;
19:36:47.947,0.88501,0.43164,-0.31128;
19:36:47.957,0.88599,0.44531,-0.30444;
19:36:47.967,0.88037,0.46826,-0.30420;
19:36:47.977,0.87915,0.46680,-0.30200;
19:36:47.987,0.87231,0.45386,-0.29395;
19:36:47.997,0.86768,0.45264,-0.30200;
19:36:48.007,0.87964,0.45093,-0.30127;
19:36:48.017,0.87524,0.43140,-0.28516;
19:36:48.027,0.86792,0.46021,-0.27539;
19:36:48.037,0.87012,0.45313,-0.27856;
19:36:48.047,0.87817,0.46216,-0.28857;
19:36:48.057,0.88696,0.46118,-0.28833;
19:36:48.067,0.88452,0.45435,-0.27954;
19:36:48.077,0.87842,0.46313,-0.27393;
19:36:48.087,0.87793,0.46899,-0.28174;
19:36:48.097,0.88037,0.44922,-0.27930;
19:36:48.107,0.87549,0.44873,-0.27612;
19:36:48.117,0.87183,0.45605,-0.27930;
19:36:48.127,0.86768,0.45483,-0.27905;
19:36:48.137,0.86572,0.45776,-0.28857;
19:36:48.147,0.86841,0.45703,-0.28809;
19:36:48.157,0.86475,0.45850,-0.29004;
19:36:48.167,0.86719,0.45923,-0.30005;
19:36:48.177,0.87207,0.45801,-0.30786;
19:36:48.187,0.87451,0.46729,-0.31519;
19:36:48.197,0.87573,0.47485,-0.31714;
19:36:48.207,0.87622,0.47461,-0.31494;
19:36:48.217,0.87891,0.47363,-0.30664;
19:36:48.227,0.87988,0.46704,-0.30298;
19:36:48.237,0.88062,0.46045,-0.30518;
19:36:48.247,0.87891,0.45972,-0.30420;
19:36:48.257,0.87671,0.45654,-0.30298;
19:36:48.267,0.87646,0.44556,-0.29785;
19:36:48.277,0.87134,0.43945,-0.28394;
