time,acc_x,acc_y,acc_z
18:12:56.697,-0.08496,-0.99146,-0.26758;
18:12:56.707,-0.07520,-1.00830,-0.27734;
18:12:56.717,-0.07080,-0.99829,-0.26270;
18:12:56.727,-0.05518,-0.99292,-0.24292;
18:12:56.737,-0.04907,-0.98853,-0.24072;
18:12:56.747,-0.03906,-0.99438,-0.24048;
18:12:56.757,-0.04883,-1.01807,-0.24536;
18:12:56.767,-0.08228,-1.00977,-0.24243;
18:12:56.777,-0.08789,-0.98511,-0.25366;
18:12:56.787,-0.09790,-0.98291,-0.26123;
18:12:56.797,-0.11572,-0.97046,-0.26685;
18:12:56.807,-0.10327,-0.96802,-0.26465;
18:12:56.817,-0.08398,-0.98657,-0.24194;
18:12:56.827,-0.10205,-0.97998,-0.22632;
18:12:56.837,-0.10474,-0.95020,-0.21411;
18:12:56.847,-0.10083,-0.95093,-0.20630;
18:12:56.857,-0.09229,-0.97168,-0.21826;
18:12:56.867,-0.15015,-0.96436,-0.22461;
18:12:56.877,-0.20044,-0.95313,-0.24316;
18:12:56.887,-0.23511,-0.93652,-0.24902;
18:12:56.897,-0.25635,-0.90405,-0.22900;
18:12:56.907,-0.24805,-0.89624,-0.22900;
18:12:56.917,-0.24707,-0.91260,-0.22827;
18:12:56.927,-0.25684,-0.91504,-0.24341;
18:12:56.937,-0.26343,-0.94727,-0.24854;
18:12:56.947,-0.23975,-0.90942,-0.25415;
18:12:56.957,-0.20923,-0.87207,-0.26904;
18:12:56.967,-0.22949,-0.90430,-0.22070;
18:12:56.977,-0.25439,-0.89673,-0.16821;
18:12:56.987,-0.27979,-0.85132,-0.16650;
18:12:56.997,-0.32153,-0.88281,-0.20728;
18:12:57.007,-0.33081,-0.89526,-0.23584;
18:12:57.017,-0.34521,-0.85522,-0.23071;
18:12:57.027,-0.36743,-0.87622,-0.19971;
18:12:57.037,-0.37720,-0.87402,-0.18237;
18:12:57.047,-0.38940,-0.85596,-0.18774;
18:12:57.057,-0.41357,-0.87451,-0.14990;
18:12:57.067,-0.40503,-0.87134,-0.13721;
18:12:57.077,-0.39307,-0.87939,-0.11157;
18:12:57.087,-0.40112,-0.89111,-0.09277;
18:12:57.097,-0.40820,-0.85913,-0.15137;
18:12:57.107,-0.43506,-0.84644,-0.09277;
18:12:57.117,-0.44971,-0.84521,-0.11426;
18:12:57.127,-0.40918,-0.84253,-0.15918;
18:12:57.137,-0.40967,-0.85498,-0.10449;
18:12:57.147,-0.45898,-0.82031,-0.06470;
18:12:57.157,-0.47388,-0.87061,-0.10229;
18:12:57.167,-0.43066,-0.87671,-0.15527;
18:12:57.177,-0.42969,-0.82471,-0.14111;
18:12:57.187,-0.45752,-0.82300,-0.13159;
18:12:57.197,-0.46899,-0.80859,-0.15942;
18:12:57.207,-0.50024,-0.80493,-0.14893;
18:12:57.217,-0.51733,-0.83325,-0.16895;
18:12:57.227,-0.56274,-0.79761,-0.15601;
18:12:57.237,-0.54663,-0.77808,-0.16724;
18:12:57.247,-0.57837,-0.77295,-0.12183;
18:12:57.257,-0.56030,-0.78564,-0.10864;
18:12:57.267,-0.52930,-0.77856,-0.08984;
18:12:57.277,-0.58325,-0.76001,-0.03857;
18:12:57.287,-0.54639,-0.77881,-0.08398;
18:12:57.297,-0.56128,-0.84595,-0.06299;
18:12:57.307,-0.61060,-0.75513,-0.05762;
18:12:57.317,-0.60474,-0.71313,-0.12134;
18:12:57.327,-0.59692,-0.77075,-0.13745;
18:12:57.337,-0.62158,-0.73267,-0.10596;
18:12:57.347,-0.60327,-0.73218,-0.10645;
18:12:57.357,-0.62012,-0.76367,-0.05225;
18:12:57.367,-0.63623,-0.77466,-0.00781;
18:12:57.377,-0.64429,-0.75049,0.00415;
18:12:57.387,-0.66577,-0.76660,-0.03638;
18:12:57.397,-0.71484,-0.72607,-0.11670;
18:12:57.407,-0.69409,-0.69653,-0.22656;
18:12:57.417,-0.67139,-0.64600,-0.25781;
18:12:57.427,-0.70874,-0.64746,-0.13916;
18:12:57.437,-0.72827,-0.64697,-0.11426;
18:12:57.447,-0.76123,-0.64233,-0.09326;
18:12:57.457,-0.76245,-0.63672,-0.09961;
18:12:57.467,-0.76123,-0.63770,-0.10229;
18:12:57.477,-0.76611,-0.61890,-0.10376;
18:12:57.487,-0.76172,-0.60913,-0.13550;
18:12:57.497,-0.76880,-0.59839,-0.14624;
18:12:57.507,-0.75732,-0.61279,-0.15039;
18:12:57.517,-0.78027,-0.62207,-0.08789;
18:12:57.527,-0.79150,-0.61816,-0.04150;
18:12:57.537,-0.76196,-0.64648,-0.04932;
18:12:57.547,-0.76270,-0.63086,-0.03564;
18:12:57.557,-0.75488,-0.63037,-0.03613;
18:12:57.567,-0.76953,-0.61572,-0.01880;
18:12:57.577,-0.76538,-0.61182,-0.02808;
18:12:57.587,-0.76147,-0.60962,-0.01489;
18:12:57.597,-0.75635,-0.61255,0.00439;
18:12:57.607,-0.76489,-0.65601,0.02295;
18:12:57.617,-0.79102,-0.64966,0.01489;
18:12:57.627,-0.79785,-0.63599,-0.07007;
18:12:57.637,-0.82666,-0.63550,-0.09058;
18:12:57.647,-0.85840,-0.57544,-0.11255;
18:12:57.657,-0.86108,-0.57104,-0.14600;
18:12:57.667,-0.80981,-0.56396,-0.20630;
18:12:57.677,-0.81421,-0.59229,-0.20972;
18:12:57.687,-0.78955,-0.60840,-0.19507;
18:12:57.697,-0.75928,-0.61426,-0.17969;
18:12:57.707,-0.75854,-0.61157,-0.15479;
18:12:57.717,-0.74390,-0.59839,-0.19409;
18:12:57.727,-0.75488,-0.61230,-0.20898;
18:12:57.737,-0.74609,-0.62061,-0.18945;
18:12:57.747,-0.74658,-0.60352,-0.17822;
18:12:57.757,-0.73950,-0.61108,-0.16577;
18:12:57.767,-0.74561,-0.62402,-0.12744;
18:12:57.777,-0.74854,-0.61450,-0.11865;
18:12:57.787,-0.74634,-0.61597,-0.14111;
18:12:57.797,-0.74023,-0.62915,-0.14014;
18:12:57.807,-0.73242,-0.62451,-0.13574;
18:12:57.817,-0.74316,-0.60010,-0.12964;
18:12:57.827,-0.73779,-0.61084,-0.14453;
18:12:57.837,-0.75391,-0.64160,-0.10767;
